stratum,model,term,estimate,standard_error,z,p_value,holm_p_value
impulsive_transient,continuous_error,"C(method, Treatment(reference='stft'))[T.s_transform]:snr_scaled",-0.3100122468137618,0.0035134543124479335,-88.23574159351075,0.0,0.0
impulsive_transient,continuous_error,"C(method, Treatment(reference='stft'))[T.vmd]:snr_scaled",-0.051853717002869545,0.0035134543124479343,-14.758614284282931,2.707874467471044e-49,2.1662995739768352e-48
impulsive_transient,continuous_error,property_scaled,0.04040573211970632,0.04765583901088278,0.847865297481788,0.3965129928171022,0.7930259856342043
impulsive_transient,qualification_pass,Intercept,-7.790375540447351,0.7729954692414641,-10.078164556503806,6.900301777921152e-24,4.830211244544806e-23
impulsive_transient,qualification_pass,"C(method, Treatment(reference='stft'))[T.wavelet]",4.704811400955301,0.35349060884455447,13.309579613257041,2.036242132269161e-40,2.0362421322691612e-39
impulsive_transient,qualification_pass,"C(method, Treatment(reference='stft'))[T.s_transform]",3.964102083387771,0.354436554479052,11.18423603122476,4.870821642438793e-29,3.8966573139510346e-28
impulsive_transient,qualification_pass,"C(method, Treatment(reference='stft'))[T.vmd]",2.4361258776618673,0.36378551384658964,6.696599465720328,2.1332526832821067e-11,1.0666263416410534e-10
impulsive_transient,qualification_pass,C(phase_deg)[T.45.0],-3.141832932450392,1.5401450352691464,-2.0399591340443757,0.04135439615815621,0.13139658432160758
impulsive_transient,qualification_pass,C(phase_deg)[T.90.0],1.8066110599827767,0.8466152236000125,2.1339222466383605,0.032849146080401896,0.13139658432160758
impulsive_transient,qualification_pass,C(phase_deg)[T.135.0],-0.02154236360638788,1.202127833296243,-0.017920193684658782,0.9857025193694645,0.9857025193694645
impulsive_transient,qualification_pass,snr_scaled,-3.7125510456771478,0.480103295150016,-7.732817256580382,1.0519224903056283e-14,6.31153494183377e-14
impulsive_transient,qualification_pass,"C(method, Treatment(reference='stft'))[T.wavelet]:snr_scaled",3.888138731283467,0.30914382572649923,12.577119152052285,2.821320009091203e-36,2.5391880081820826e-35
impulsive_transient,qualification_pass,"C(method, Treatment(reference='stft'))[T.s_transform]:snr_scaled",5.975222819553269,0.324038714461836,18.43984237956544,6.292440122596494e-76,7.550928147115793e-75
impulsive_transient,qualification_pass,"C(method, Treatment(reference='stft'))[T.vmd]:snr_scaled",5.293733643837543,0.3318624396650218,15.951590210633592,2.7773387598802694e-57,3.055072635868296e-56
impulsive_transient,qualification_pass,property_scaled,1.007925992627917,0.6700232056607835,1.5043150507509517,0.1325002655617574,0.2650005311235148
interruption,continuous_error,Intercept,0.10205332856368995,0.05484585444615562,1.8607300331856405,0.0627823103931927,0.3139115519659635
interruption,continuous_error,"C(method, Treatment(reference='stft'))[T.wavelet]",0.19096467036643966,0.0035045637953801776,54.49028224801474,0.0,0.0
interruption,continuous_error,"C(method, Treatment(reference='stft'))[T.s_transform]",0.19376698571934312,0.0035045637953801767,55.289901121153136,0.0,0.0
interruption,continuous_error,"C(method, Treatment(reference='stft'))[T.vmd]",0.22680572095891052,0.003504563795380178,64.71724705308338,0.0,0.0
interruption,continuous_error,C(phase_deg)[T.45.0],-0.05126870652767718,0.15670087741216435,-0.3271756187607492,0.7435350604167801,1.0
interruption,continuous_error,C(phase_deg)[T.90.0],0.10092632971375785,0.08457342256415688,1.193357518872974,0.23272938472419247,0.6981881541725774
interruption,continuous_error,C(phase_deg)[T.135.0],-0.1630300239743059,0.09887514492099243,-1.6488473832789559,0.09917890485280041,0.39671561941120165
interruption,continuous_error,snr_scaled,-0.043670401191710694,0.019284408056357925,-2.264544551436874,0.023540642866112276,0.14124385719667365
